#{"t_start": 1713106215.168335, "env_id": null}
r,l,t
3464.821623,1428,10488.54564
1463.486016,1428,10492.021064
1523.769149,1428,10495.439274
2941.63576,1428,10498.917023
4238.042612,1428,10502.41024
3228.417641,1428,10505.841505
2385.056474,1428,10509.326869
3227.44115,1428,10512.800505
-223.237731,1428,10516.241858
2622.837707,1428,10519.704108
-182.085044,1428,10523.114641
3886.111372,1428,10526.593349
667.446735,1428,10530.023358
4864.983542,1428,10533.507549
1390.8135,1428,10536.963188
1842.466692,1428,10540.412123
910.925042,1428,10543.8677
3437.552057,1428,10547.323633
732.118356,1428,10550.71669
1554.777872,1428,10554.184022
-345.861041,1428,10557.581011
1132.275064,1428,10561.022197
2898.961191,1428,10564.455903
3532.803937,1428,10567.983198
-256.117511,1428,10571.346827
3431.872004,1428,10574.769342
2168.967942,1428,10578.193046
2076.551326,1428,10581.711503
1064.600176,1428,10585.163389
903.775213,1428,10588.628343
-72.30908,1428,10592.058391
569.938673,1428,10595.540838
1420.894425,1428,10598.99579
4304.262882,1428,10602.507827
1889.971547,1428,10605.954657
-24.156124,1428,10609.394482
-774.635306,1428,10612.806978
-313.125219,1428,10616.208955
663.305013,1428,10619.639032
-531.276231,1428,10623.229331
1156.815383,1428,10626.698783
2071.575045,1428,10630.17754
-462.93735,1428,10633.583647
4865.385227,1428,10637.045877
2043.730205,1428,10640.461016
369.370766,1428,10643.875246
3274.209657,1428,10647.283598
1807.11118,1428,10650.731688
560.598971,1428,10654.224694
1349.087129,1428,10657.669929
1496.562995,1428,10661.125727
-483.726952,1428,10664.519488
-168.364354,1428,10668.009024
3185.425589,1428,10671.506242
-1197.980711,1428,10674.889241
3821.688676,1428,10678.315698
3845.971128,1428,10681.763776
3600.400464,1428,10685.237516
3000.54197,1428,10688.82281
499.106233,1428,10692.293297
225.893632,1428,10695.689045
1946.727126,1428,10699.111053
-439.071083,1428,10702.55606
-21.805709,1428,10705.949288
3906.191177,1428,10709.384305
2068.788208,1428,10712.853268
2820.927373,1428,10716.312991
150.589986,1428,10719.738523
3254.593888,1428,10723.196899
4188.690789,1428,10726.672642
-163.224976,1428,10730.147632
-202.026955,1428,10733.588728
1944.633101,1428,10737.071394
1829.401741,1428,10740.486112
-163.613089,1428,10743.915271
10.153577,1428,10747.298556
1857.794343,1428,10750.750974
3376.464402,1428,10754.231641
3816.721098,1428,10757.713059
-181.369944,1428,10761.356212
2711.108744,1428,10764.817985
2728.736348,1428,10768.274824
-216.518734,1428,10771.755169
2925.858303,1428,10775.222129
2665.414422,1428,10778.707934
3064.007405,1428,10782.150147
-87.121296,1428,10785.551201
2079.194597,1428,10788.960039
-442.592879,1428,10792.429946
1202.729481,1428,10795.902788
-587.672195,1428,10799.383124
175.151486,1428,10802.823811
1571.065301,1428,10806.238791
1619.421345,1428,10809.69138
1116.267238,1428,10813.120154
624.521882,1428,10816.552332
441.717509,1428,10820.009075
-945.998027,1428,10823.422734
2467.466688,1428,10826.9068
1195.89317,1428,10830.359502
16.818293,1428,10833.779504
1250.226272,1428,10837.255265
1836.034864,1428,10840.702266
2281.877933,1428,10844.172394
-32.020367,1428,10847.642661
-295.003612,1428,10851.164356
1127.279937,1428,10854.588192
-20.510949,1428,10858.022884
-32.449912,1428,10861.446709
1694.112943,1428,10864.860423
1946.5745,1428,10868.271232
754.402411,1428,10871.696171
1555.049672,1428,10875.127885
-131.670271,1428,10878.617404
-387.768932,1428,10882.050211
2380.990473,1428,10885.502316
717.789566,1428,10888.912677
524.930912,1428,10892.357925
2030.074949,1428,10895.833569
-300.523111,1428,10899.407657
-275.219126,1428,10902.905006
-254.444479,1428,10906.373554
-1067.817243,1428,10909.797338
787.272702,1428,10913.234905
309.145149,1428,10916.670132
1918.798085,1428,10920.089199
1629.594579,1428,10923.564645
1906.182275,1428,10927.020424
-411.932017,1428,10930.443732
1306.83559,1428,10933.872044
-602.21682,1428,10937.275784
646.735213,1428,10940.657403
-403.437508,1428,10944.092179
-459.8418,1428,10947.496027
183.947976,1428,10950.912785
-664.58234,1428,10954.306854
-100.537755,1428,10957.71072
2092.980285,1428,10961.147471
48.516951,1428,10964.574638
-163.078715,1428,10968.033539
1164.943212,1428,10971.535504
1295.106008,1428,10974.960366
-7.065326,1428,10978.401235
981.808671,1428,10981.821763
664.876427,1428,10985.233104
-413.193988,1428,10988.673333
1522.997939,1428,10992.119496
-338.32489,1428,10995.537285
-560.523537,1428,10998.979374
1487.674271,1428,11002.432621
-212.667086,1428,11005.847475
-289.329218,1428,11009.321746
372.040784,1428,11012.784094
-212.763477,1428,11016.20208
-467.378069,1428,11019.589031
2283.508919,1428,11022.994165
324.731676,1428,11026.397807
1024.957264,1428,11029.817426
1137.387672,1428,11033.308258
856.41342,1428,11036.739806
-164.729841,1428,11040.324644
242.148557,1428,11043.739502
2041.932952,1428,11047.200812
1552.560742,1428,11050.619213
1506.002466,1428,11054.043765
-339.609511,1428,11057.514328
1511.511477,1428,11060.938853
355.798584,1428,11064.379384
106.971476,1428,11067.759342
-915.967415,1428,11071.167936
587.342472,1428,11074.61086
-490.103298,1428,11077.985467
161.722529,1428,11081.366513
-675.480089,1428,11084.760401
432.975907,1428,11088.220821
1551.699174,1428,11091.678665
-727.422535,1428,11095.074163
780.476012,1428,11098.527674
-268.235865,1428,11101.9567
-90.230099,1428,11105.432368
124.435236,1428,11108.838795
-323.537388,1428,11112.202315
-1583.306544,1428,11115.625555
-423.416854,1428,11119.0501
-72.593754,1428,11122.497119
-639.599141,1428,11125.955751
223.238515,1428,11129.38613
-556.069581,1428,11132.797394
-414.29212,1428,11136.215783
-868.342576,1428,11139.649746
1085.448973,1428,11143.104538
1263.595733,1428,11146.587727
-489.112046,1428,11149.988137
4109.697494,1428,11153.483555
4075.313935,1428,11157.01825
505.601209,1428,11160.410496
-692.010932,1428,11163.83133
1461.183939,1428,11167.238854
2728.372232,1428,11170.714799
844.719963,1428,11174.165212
262.96956,1428,11177.788981
739.768664,1428,11181.279348
-404.233482,1428,11184.676423
496.59654,1428,11188.084264
3006.996815,1428,11191.542231
2040.554042,1428,11194.98835
-428.290172,1428,11198.395068
-340.036739,1428,11201.79478
2913.630285,1428,11205.243302
-560.396058,1428,11208.647742
3041.783995,1428,11212.107214
881.52167,1428,11215.574481
1494.160814,1428,11218.972115
1798.974048,1428,11222.404504
725.004897,1428,11225.838083
1163.013115,1428,11229.300757
1735.168524,1428,11232.730645
-418.140493,1428,11236.110638
751.342895,1428,11239.527215
2438.497816,1428,11242.950489
-181.222599,1428,11246.356199
-194.97155,1428,11249.762948
-289.827164,1428,11253.191649
-632.464152,1428,11256.609874
3598.951038,1428,11260.037378
-147.746755,1428,11263.411446
3371.948768,1428,11266.905351
-531.931817,1428,11270.299619
1754.886173,1428,11273.714456
1910.497642,1428,11277.12893
5192.348539,1428,11280.5906
-45.089987,1428,11283.997172
-159.548232,1428,11287.366506
414.190957,1428,11290.772793
-429.669774,1428,11294.166368
960.53314,1428,11297.576893
-32.589234,1428,11301.023052
-329.864846,1428,11304.409867
-165.202234,1428,11307.78808
-915.772714,1428,11311.239142
-204.952862,1428,11314.817138
5001.375983,1428,11318.325145
2115.460829,1428,11321.790812
1021.580298,1428,11325.214345
5596.169783,1428,11328.685338
2509.892598,1428,11332.147305
1020.160649,1428,11335.601151
-616.06874,1428,11339.018527
6771.600015,1428,11342.470633
1814.194995,1428,11345.940218
-244.876472,1428,11349.326703
3935.882622,1428,11352.775484
1494.666941,1428,11356.18805
-278.184606,1428,11359.562986
1498.062164,1428,11362.994809
3016.025514,1428,11366.402752
713.67433,1428,11369.802965
-111.097799,1428,11373.195798
99.599593,1428,11376.628111
3004.504311,1428,11380.054356
-588.765661,1428,11383.474343
1340.018093,1428,11386.89672
-107.371871,1428,11390.405993
2026.539997,1428,11393.822983
1814.39512,1428,11397.247414
2435.41631,1428,11400.69978
2294.641283,1428,11404.130046
4760.333851,1428,11407.608119
1571.681181,1428,11411.042159
9.686531,1428,11414.468334
1855.977135,1428,11417.895348
2700.435261,1428,11421.335485
958.992143,1428,11424.747957
19.489142,1428,11428.174707
2048.924821,1428,11431.602742
2837.42892,1428,11435.073671
353.194848,1428,11438.503211
-468.186257,1428,11441.899157
-839.246609,1428,11445.324716
2477.671572,1428,11448.794909
108.397164,1428,11452.45366
1323.589729,1428,11455.85437
1032.634759,1428,11459.279461
-1087.328389,1428,11462.684628
174.450565,1428,11466.089353
-503.954277,1428,11469.496215
2803.901826,1428,11472.920176
1082.667316,1428,11476.369245
2601.546061,1428,11479.783035
4312.885769,1428,11483.229709
602.394469,1428,11486.691908
201.601153,1428,11490.150511
-294.646519,1428,11493.560138
-73.575961,1428,11496.978164
1248.941414,1428,11500.398758
-107.80488,1428,11503.810204
-638.310681,1428,11507.247406
3091.09322,1428,11510.773311
1641.316236,1428,11514.230681
558.423067,1428,11517.725823
1501.246794,1428,11521.214275
-668.639054,1428,11524.587667
2065.325336,1428,11528.014466
5834.067258,1428,11531.454704
4099.945502,1428,11534.885159
550.909137,1428,11538.303034
878.634135,1428,11541.711389
-244.896154,1428,11545.115908
2488.892979,1428,11548.570185
2604.519329,1428,11551.997389
784.091667,1428,11555.424579
2897.802209,1428,11558.84754
2346.423995,1428,11562.287124
2856.227992,1428,11565.721671
-237.786253,1428,11569.135598
1596.534236,1428,11572.559069
-167.744292,1428,11575.93676
89.629194,1428,11579.363863
477.638093,1428,11582.777575
1375.586904,1428,11586.207801
868.873749,1428,11589.847982
909.636573,1428,11593.349123
2070.423174,1428,11596.769281
125.236615,1428,11600.194669
2716.966992,1428,11603.630477
1193.243618,1428,11607.046181
81.390277,1428,11610.48463
291.667992,1428,11613.921966
-127.895462,1428,11617.325476
984.28041,1428,11620.7353
-382.943189,1428,11624.15033
448.073783,1428,11627.560139
2495.742004,1428,11630.982853
-518.625198,1428,11634.406761
857.549002,1428,11637.838092
2210.439582,1428,11641.329066
1136.395415,1428,11644.766254
-444.711802,1428,11648.214258
1438.754808,1428,11651.601114
-695.100805,1428,11654.996572
-102.214836,1428,11658.384624
-440.194841,1428,11661.85481
3842.19701,1428,11665.305493
-23.551423,1428,11668.756208
512.683254,1428,11672.221739
4035.864846,1428,11675.637156
1571.029149,1428,11679.038365
3596.160822,1428,11682.481733
-150.607909,1428,11685.887393
59.42564,1428,11689.327662
2078.804677,1428,11692.768447
1793.223071,1428,11696.186046
3087.194809,1428,11699.641358
1540.732221,1428,11703.037197
-220.069849,1428,11706.444771
33.246975,1428,11709.879657
2993.60545,1428,11713.303357
777.934442,1428,11716.727524
734.574453,1428,11720.180222
1040.791364,1428,11723.588635
6269.61108,1428,11727.284837
2176.024857,1428,11730.726417
3615.940748,1428,11734.174806
-82.266885,1428,11737.599592
898.929078,1428,11741.009457
808.194089,1428,11744.474621
5204.610994,1428,11747.943229
871.323496,1428,11751.343054
79.873095,1428,11754.742786
4215.38899,1428,11758.178994
1371.130392,1428,11761.658072
-67.516839,1428,11765.108435
398.740717,1428,11768.516282
1924.360503,1428,11771.955569
147.853982,1428,11775.420402
3965.55798,1428,11778.868031
4218.564007,1428,11782.321034
-444.682817,1428,11785.72294
60.178643,1428,11789.179532
714.505001,1428,11792.59815
538.95029,1428,11796.035285
694.400592,1428,11799.442187
1160.289805,1428,11802.877663
3691.238585,1428,11806.348403
2765.415899,1428,11809.841147
1161.618042,1428,11813.321209
2698.554314,1428,11816.792801
3112.836785,1428,11820.258459
3290.091669,1428,11823.777907
3205.38569,1428,11827.237592
2850.097877,1428,11830.691531
4575.094416,1428,11834.094927
3662.353766,1428,11837.533631
341.79063,1428,11840.977482
3295.310929,1428,11844.41661
1074.589712,1428,11847.865618
56.044159,1428,11851.308036
-255.293289,1428,11854.68099
5061.864724,1428,11858.134903
1766.661546,1428,11861.584219
1944.166335,1428,11865.208033
32.248779,1428,11868.648559
2020.571165,1428,11872.105932
5231.109387,1428,11875.545216
-372.709488,1428,11878.950278
-447.47365,1428,11882.396458
1148.099522,1428,11885.826607
3602.807834,1428,11889.273575
1431.26565,1428,11892.699585
1968.254275,1428,11896.16578
-107.704861,1428,11899.576335
-443.503317,1428,11903.01539
1175.64151,1428,11906.516356
-158.727655,1428,11909.925836
932.869351,1428,11913.379679
171.207405,1428,11916.818977
2054.9525,1428,11920.276119
11.24523,1428,11923.669988
-50.735587,1428,11927.144648
1842.436305,1428,11930.587225
-50.212464,1428,11934.022857
145.452334,1428,11937.536069
4270.113337,1428,11940.967073
1308.394022,1428,11944.438753
-751.644948,1428,11947.865293
2610.780134,1428,11951.26977
592.518173,1428,11954.718502
3027.451653,1428,11958.152849
1269.081315,1428,11961.609521
2877.09919,1428,11965.114421
4698.820397,1428,11968.570894
789.341025,1428,11972.026698
530.372928,1428,11975.453857
486.239569,1428,11978.913177
428.158461,1428,11982.326452
539.348634,1428,11985.744569
2466.489455,1428,11989.195646
-130.944457,1428,11992.632257
-128.561212,1428,11996.047642
-600.838462,1428,11999.477926
4131.828953,1428,12003.197831
-167.179625,1428,12006.627223
2251.046857,1428,12010.111162
2972.770823,1428,12013.552196
-97.881445,1428,12016.981902
1743.242071,1428,12020.41377
2484.685294,1428,12023.843812
1253.577427,1428,12027.230868
1495.126942,1428,12030.620554
2962.83871,1428,12034.070357
713.945417,1428,12037.490589
1920.540951,1428,12040.929554
-95.299113,1428,12044.355047
-245.487774,1428,12047.761838
-384.413354,1428,12051.147691
3713.347459,1428,12054.656863
4328.7658,1428,12058.129021
5450.910429,1428,12061.560458
2056.739429,1428,12064.953834
-320.333634,1428,12068.348513
1892.750277,1428,12071.765503
2015.525979,1428,12075.188913
3410.187417,1428,12078.632396
2431.089698,1428,12082.082923
-426.921984,1428,12085.496471
1512.965859,1428,12088.912637
2972.795048,1428,12092.327525
363.854307,1428,12095.761076
841.950409,1428,12099.202477
-211.463496,1428,12102.602539
830.848752,1428,12106.028454
4225.536094,1428,12109.465247
1981.878503,1428,12112.901874
704.522154,1428,12116.312243
3266.990534,1428,12119.780788
-447.463472,1428,12123.15784
5073.739003,1428,12126.647916
2083.458231,1428,12130.093153
-319.249235,1428,12133.479335
3863.837389,1428,12136.938847
184.120385,1428,12140.590291
1260.699246,1428,12144.020019
995.110591,1428,12147.428058
1565.009254,1428,12150.892438
179.304857,1428,12154.295779
-397.881969,1428,12157.740019
2100.768905,1428,12161.1779
-46.854625,1428,12164.597331
1815.76036,1428,12168.068028
2155.369794,1428,12171.479033
3375.955468,1428,12174.903593
4387.990984,1428,12178.348547
1500.727636,1428,12181.76796
2206.135955,1428,12185.195244
1064.851393,1428,12188.634709
1264.891943,1428,12192.112063
2076.509846,1428,12195.556087
-163.76692,1428,12198.933008
283.901353,1428,12202.334443
1823.455376,1428,12205.760827
99.539292,1428,12209.152938
-136.97693,1428,12212.572177
446.13853,1428,12216.015855
-225.203262,1428,12219.439384
3183.631644,1428,12222.968868
3443.291664,1428,12226.4471
951.108145,1428,12229.870134
2563.37747,1428,12233.288496
5096.664,1428,12236.733594
4443.103433,1428,12240.181367
3066.301237,1428,12243.616526
-491.341286,1428,12246.998696
3074.963364,1428,12250.485823
2198.361094,1428,12253.942027
3875.920154,1428,12257.389317
978.992665,1428,12260.833807
-6.726052,1428,12264.235469
462.633291,1428,12267.640555
1542.372433,1428,12271.031216
705.832745,1428,12274.443839
840.681273,1428,12278.04599
2797.931045,1428,12281.469953
1182.398972,1428,12284.954888
-487.511245,1428,12288.349847
-274.583838,1428,12291.741581
-231.777083,1428,12295.203141
-478.247663,1428,12298.619801
142.633263,1428,12302.055376
553.662569,1428,12305.484881
3776.22522,1428,12308.9227
1090.38216,1428,12312.36196
3809.298223,1428,12315.854402
4793.691925,1428,12319.30605
-441.893115,1428,12322.72883
447.985238,1428,12326.182351
97.705089,1428,12329.59665
2088.865373,1428,12333.001717
2662.906817,1428,12336.430976
2142.853329,1428,12339.896239
1269.795611,1428,12343.345243
4757.528027,1428,12346.789195
3724.474125,1428,12350.246265
3653.025748,1428,12353.752305
1061.031917,1428,12357.209949
376.634615,1428,12360.607181
1351.519048,1428,12364.034666
1904.040768,1428,12367.457684
2842.945391,1428,12370.886727
1632.475819,1428,12374.320066
6634.905169,1428,12377.842752
969.57296,1428,12381.326231
1872.596085,1428,12384.850109
3110.274429,1428,12388.329977
162.791461,1428,12391.774475
-222.180681,1428,12395.207028
1835.539815,1428,12398.698471
4338.553515,1428,12402.194798
2964.83028,1428,12405.735111
4288.586122,1428,12409.188539
5380.606131,1428,12412.772388
1418.926492,1428,12416.322935
3951.705818,1428,12419.765868
153.170371,1428,12423.141153
-49.575659,1428,12426.559385
1042.301097,1428,12429.971733
3132.930449,1428,12433.395581
1633.151673,1428,12436.826229
-92.371567,1428,12440.225572
-412.615759,1428,12443.633275
871.68764,1428,12447.192299
1729.067295,1428,12450.640606
1560.61623,1428,12454.038833
3371.86777,1428,12457.502331
-702.137303,1428,12460.938727
5772.798076,1428,12464.406116
4485.748954,1428,12467.858665
2270.019797,1428,12471.30649
2969.586622,1428,12474.80241
553.836988,1428,12478.224405
3019.596533,1428,12481.67424
5142.216532,1428,12485.110751
1240.295349,1428,12488.541677
161.598443,1428,12491.97439
1216.514615,1428,12495.42107
2155.932913,1428,12498.87109
2160.883548,1428,12502.317207
2890.025214,1428,12505.766077
2895.861514,1428,12509.197941
2951.515266,1428,12512.655295
374.689802,1428,12516.133647
2748.94207,1428,12519.594404
2522.647481,1428,12523.030975
413.46995,1428,12526.433964
-347.434521,1428,12529.870634
-108.519217,1428,12533.288566
619.560856,1428,12536.696096
3979.249073,1428,12540.161014
-154.935363,1428,12543.57083
3475.684,1428,12546.976651
1328.963849,1428,12550.561302
-210.580907,1428,12554.099986
2769.444083,1428,12557.547817
5443.812957,1428,12561.029361
-44.256154,1428,12564.418338
888.958367,1428,12567.857353
2689.792676,1428,12571.302631
2328.126724,1428,12574.707032
-392.276764,1428,12578.091505
-255.744152,1428,12581.48323
1655.785243,1428,12584.870682
-304.910444,1428,12588.278737
-146.749377,1428,12591.666451
2473.636168,1428,12595.086733
2392.518089,1428,12598.578577
3914.612866,1428,12602.063273
4285.213693,1428,12605.517008
173.796657,1428,12608.959116
615.085024,1428,12612.3965
-253.541017,1428,12615.787345
713.529226,1428,12619.201517
-182.135555,1428,12622.686336
-171.058728,1428,12626.090864
1683.798103,1428,12629.473038
1892.275148,1428,12632.958037
3717.02399,1428,12636.416994
3310.148119,1428,12639.904008
3142.933034,1428,12643.355146
1520.71501,1428,12646.830956
4772.681759,1428,12650.298933
-46.966289,1428,12653.694474
156.071652,1428,12657.138399
2999.751472,1428,12660.577468
4026.302452,1428,12664.030406
300.632424,1428,12667.485436
1222.177719,1428,12670.905584
1488.00447,1428,12674.315612
-297.517553,1428,12677.740988
-211.894532,1428,12681.185841
3444.301378,1428,12684.650564
1931.452026,1428,12688.253093
1605.444449,1428,12691.73087
-491.248469,1428,12695.127545
3347.105092,1428,12698.613726
1091.425218,1428,12702.086543
-362.121009,1428,12705.478723
202.925461,1428,12708.943049
1284.887179,1428,12712.404596
-260.335644,1428,12715.824891
-108.676888,1428,12719.295564
-172.194547,1428,12722.679729
2683.039633,1428,12726.112685
-61.466995,1428,12729.561619
2622.321838,1428,12733.013586
7066.05267,1428,12736.458985
1618.398984,1428,12739.87792
530.175057,1428,12743.268928
8.832075,1428,12746.658145
575.818033,1428,12750.083196
-122.744387,1428,12753.497291
3231.13411,1428,12756.954872
2123.563935,1428,12760.409278
2829.987418,1428,12763.854547
-254.014333,1428,12767.260924
-329.929481,1428,12770.733507
281.705912,1428,12774.142835
1752.791768,1428,12777.541633
237.950978,1428,12781.016325
3822.808858,1428,12784.519995
2423.490852,1428,12787.96729
1431.521036,1428,12791.407909
2556.577242,1428,12794.886569
3704.247274,1428,12798.380775
249.659751,1428,12801.761345
-128.294194,1428,12805.224128
-671.999841,1428,12808.668176
-51.080678,1428,12812.08057
1169.455876,1428,12815.497038
-79.503241,1428,12818.930648
2912.420985,1428,12822.366421
2940.820891,1428,12825.862141
-357.227374,1428,12829.391821
2625.605953,1428,12832.841944
1604.660792,1428,12836.269927
409.632163,1428,12839.674949
5277.30313,1428,12843.151123
3119.990628,1428,12846.704234
2980.581481,1428,12850.098282
2895.027391,1428,12853.532586
-659.437934,1428,12856.926815
-535.08431,1428,12860.330311
-339.919929,1428,12863.809108
-716.822558,1428,12867.251883
1517.047223,1428,12870.660224
216.371162,1428,12874.076601
4869.014061,1428,12877.574116
4362.407153,1428,12881.01104
-3.577836,1428,12884.425823
102.952623,1428,12887.83264
-283.266659,1428,12891.272757
2601.72042,1428,12894.747551
-151.086779,1428,12898.165383
-128.023577,1428,12901.60367
-573.989494,1428,12905.008813
2451.661836,1428,12908.449559
2019.993066,1428,12911.87995
604.03232,1428,12915.367051
-373.383292,1428,12918.778754
-360.325824,1428,12922.180078
154.573048,1428,12925.623421
812.343668,1428,12929.070002
-73.017347,1428,12932.549436
3705.918834,1428,12936.039971
423.892677,1428,12939.461614
338.601875,1428,12942.940991
2995.477424,1428,12946.381919
448.513762,1428,12949.798439
924.029635,1428,12953.215211
-94.047093,1428,12956.645157
984.55849,1428,12960.057751
801.909353,1428,12963.570289
218.710946,1428,12967.125958
1250.329751,1428,12970.561791
2021.428364,1428,12973.980977
1488.43113,1428,12977.417889
2878.546162,1428,12980.864562
895.762939,1428,12984.25617
2005.204338,1428,12987.728069
1209.552202,1428,12991.128683
3486.14161,1428,12994.64275
3398.800665,1428,12998.127739
336.72488,1428,13001.615253
3094.177119,1428,13005.028986
3214.580597,1428,13008.481199
2180.379156,1428,13011.913178
3269.454409,1428,13015.332285
4455.169577,1428,13018.769418
4568.577281,1428,13022.234162
-490.450213,1428,13025.751604
4502.839931,1428,13029.222146
4331.819217,1428,13032.677072
3800.451611,1428,13036.131565
3382.894744,1428,13039.586057
98.620993,1428,13043.015202
3898.25138,1428,13046.444848
1517.944672,1428,13049.855831
2160.821708,1428,13053.357338
3425.57874,1428,13056.82268
471.210732,1428,13060.218868
2316.960581,1428,13063.675542
-67.459652,1428,13067.126185
1668.83512,1428,13070.620001
919.085801,1428,13074.069087
386.947509,1428,13077.44648
1443.583076,1428,13080.913062
4901.877365,1428,13084.412099
1080.384698,1428,13087.846727
3393.677273,1428,13091.30558
779.065206,1428,13094.721788
36.379819,1428,13098.136542
3270.758047,1428,13101.59066
650.805044,1428,13105.226836
-127.735544,1428,13108.647405
1158.41448,1428,13112.050518
1938.885552,1428,13115.496428
725.972902,1428,13118.935756
2432.503073,1428,13122.365047
1481.99989,1428,13125.817653
4252.536415,1428,13129.243407
-125.342913,1428,13132.69596
-11.638452,1428,13136.116894
138.922081,1428,13139.528071
2334.645192,1428,13142.928838
1956.203602,1428,13146.367106
2166.560855,1428,13149.807286
-206.671823,1428,13153.194642
3271.378775,1428,13156.732381
190.396305,1428,13160.161337
-227.762753,1428,13163.593905
1093.65488,1428,13167.031819
3338.417973,1428,13170.446908
3969.090712,1428,13173.878722
2382.147747,1428,13177.332491
3679.269414,1428,13180.775085
1082.29318,1428,13184.178695
432.868174,1428,13187.623487
2019.643373,1428,13191.07925
510.58405,1428,13194.484169
4334.775007,1428,13197.931736
2243.283227,1428,13201.374259
-202.477547,1428,13204.8339
997.837815,1428,13208.291787
-360.626323,1428,13211.736485
131.214898,1428,13215.135178
-242.623254,1428,13218.532458
2439.897972,1428,13221.985338
1145.992589,1428,13225.410628
2391.918734,1428,13228.867971
3137.012601,1428,13232.347006
-454.037792,1428,13235.741602
5675.707463,1428,13239.192869
1743.310804,1428,13242.827472
2140.496226,1428,13246.282628
341.426691,1428,13249.755655
3084.249933,1428,13253.268989
2350.747974,1428,13256.704775
-581.593687,1428,13260.09925
1489.55375,1428,13263.541649
2449.675692,1428,13267.011985
-154.124374,1428,13270.452384
-520.55709,1428,13273.855518
5906.005554,1428,13277.310842
1371.886116,1428,13280.734721
166.914365,1428,13284.154166
-355.151861,1428,13287.6165
5898.668907,1428,13291.054282
3600.624812,1428,13294.455395
5439.140966,1428,13297.875098
1090.289007,1428,13301.352228
596.554119,1428,13304.787008
1120.244992,1428,13308.198756
6209.368694,1428,13311.671679
578.055209,1428,13315.065257
6593.358132,1428,13318.539763
2002.679563,1428,13321.94558
-520.81201,1428,13325.361059
4838.072916,1428,13328.787291
3042.402174,1428,13332.239785
-380.624293,1428,13335.651048
2517.146502,1428,13339.155973
3719.205294,1428,13342.610693
3487.893136,1428,13346.056322
1168.353696,1428,13349.522465
922.51507,1428,13352.951209
-568.433053,1428,13356.346538
2161.346043,1428,13359.754028
1426.132066,1428,13363.177376
370.464527,1428,13366.658844
5248.993574,1428,13370.117327
2799.380923,1428,13373.689403
-442.818665,1428,13377.072396
6162.2817,1428,13380.72503
1015.643909,1428,13384.156057
760.693899,1428,13387.603586
2498.192152,1428,13391.035401
2.272169,1428,13394.525921
2518.30193,1428,13397.985636
5416.308359,1428,13401.40247
489.313114,1428,13404.852862
5109.998514,1428,13408.293471
822.016358,1428,13411.745971
2760.195055,1428,13415.186892
4766.102012,1428,13418.70199
2724.250874,1428,13422.158219
3130.440634,1428,13425.609876
1476.125616,1428,13429.052746
2199.166681,1428,13432.453601
341.497508,1428,13435.884791
4248.570549,1428,13439.335689
-244.46658,1428,13442.782779
3134.647554,1428,13446.204022
58.636648,1428,13449.634386
5861.677,1428,13453.077936
-588.130701,1428,13456.485413
3068.315273,1428,13459.926219
0.25291,1428,13463.334031
2131.173389,1428,13466.767939
1205.4978,1428,13470.215138
720.288678,1428,13473.628723
245.710973,1428,13477.03071
1859.783988,1428,13480.445265
1725.83857,1428,13483.897234
3996.283485,1428,13487.35024
498.938743,1428,13490.810144
-25.534958,1428,13494.233155
1511.93966,1428,13497.675285
204.088799,1428,13501.090254
216.349843,1428,13504.476023
2692.438052,1428,13507.902947
-1018.386662,1428,13511.320647
1407.615292,1428,13514.840472
531.508334,1428,13518.51828
-176.565681,1428,13521.972587
4566.700111,1428,13525.46267
3287.809265,1428,13528.881297
146.074603,1428,13532.303265
4647.888834,1428,13535.743089
1660.849748,1428,13539.199755
-189.247852,1428,13542.632144
1116.505978,1428,13546.081782
-250.625415,1428,13549.474666
1841.473677,1428,13552.916556
-356.728699,1428,13556.316147
166.824448,1428,13559.714289
-458.225894,1428,13563.099869
2121.535013,1428,13566.572252
1947.363379,1428,13570.006053
1445.852035,1428,13573.450654
3625.913974,1428,13576.880404
-388.192052,1428,13580.334974
1761.751962,1428,13583.81068
163.098884,1428,13587.207994
811.481913,1428,13590.697454
3062.232071,1428,13594.155808
4694.240903,1428,13597.574353
2226.779705,1428,13601.00848
1492.716731,1428,13604.443962
1443.370299,1428,13607.872415
871.377039,1428,13611.311139
-273.733011,1428,13614.710443
3909.818543,1428,13618.17707
1100.605624,1428,13621.606328
3875.533532,1428,13625.084635
126.175156,1428,13628.534144
-1036.956178,1428,13631.934331
2268.219372,1428,13635.376097
-128.405642,1428,13638.799206
194.130365,1428,13642.208334
3752.130249,1428,13645.7107
-187.384257,1428,13649.099707
2624.720948,1428,13652.577189
637.025049,1428,13656.214364
-284.461652,1428,13659.620875
-248.406065,1428,13663.078543
2663.007891,1428,13666.507619
1214.677548,1428,13669.957397
-218.337729,1428,13673.3953
560.723058,1428,13676.798008
2844.224404,1428,13680.261184
2295.517031,1428,13683.750301
4051.531108,1428,13687.191267
-160.515366,1428,13690.658455
2109.908244,1428,13694.111216
105.687918,1428,13697.507318
-98.781522,1428,13700.924134
-645.475336,1428,13704.354397
4811.64643,1428,13707.795546
-75.056858,1428,13711.192204
3914.21714,1428,13714.656818
3500.964445,1428,13718.155689
1916.335273,1428,13721.56805
2231.064391,1428,13725.014222
1121.824333,1428,13728.465429
91.027475,1428,13731.890726
2437.144718,1428,13735.353565
